Personality_O,Personality_C,Personality_E,Personality_A,Personality_N,Age,Gender,Interaction_Ad_1,Interaction_Ad_2,Interaction_Ad_3,Interaction_Ad_4,Interaction_Ad_5,Interaction_Ad_6,Interaction_Ad_7,Interaction_Ad_8,Interaction_Ad_9,Interaction_Ad_10,Ad 1,Ad 2,Ad 3,Ad 4,Ad 5,Ad 6,Ad 7,Ad 8,Ad 9,Ad 10
0.27161960922664596,0.3287787102851224,0.13716137433186382,0.5248696724815121,0.04586762588893678,58,M,0.028215298793180854,0.5793272204603056,0.6074445268141084,0.007163844048373891,0.43896207185615876,0.379909562557713,0.41926508437581544,0.24843538196035753,0.611818829522429,0.25102959105764056,0,0,0,0,0,0,0,0,0,0
0.6637709209043989,0.48515222239056244,0.22391073299296682,0.3573442790816703,0.279149447313474,36,F,0.7747423422654529,0.10359417230477042,0.2792073561434417,0.43112286594037874,0.27352833567018375,0.007797016570709192,0.6939175782793104,0.3036496690263385,0.04621986817100687,0.5913205577064294,0,0,0,0,0,0,0,0,0,0
0.7598342790940134,0.7725682292698492,0.9681784036814115,0.8467536361817305,0.9296306859316693,25,M,0.686016867798998,0.20016178054139244,0.10294694907226187,0.2928837889702999,0.31230651234552964,0.797355972930332,0.5493276894484825,0.5978577795569116,0.02923811742581417,0.1530981483611712,0,0,0,0,0,0,0,0,0,0
0.08050080784143221,0.15022967917404184,0.9311898783485562,0.10950304678614864,0.2734481809448399,59,F,0.20955475150253622,0.4800929869510522,0.697843105569464,0.008670875975425485,0.17147289359320272,0.23624430186470757,0.9815088799078283,0.7839641394049809,0.23488045570370086,0.5125082143445636,0,0,0,0,0,0,0,0,0,0
0.14702060734331812,0.25975496727194447,0.7418305815310248,0.8304956336197312,0.2806664558869828,23,F,0.32498761360851836,0.979796006915008,0.9256618418427689,0.12701568493761195,0.27582825053685356,0.08917353568928466,0.5381786669324621,0.23847662650578683,0.8408505656623806,0.920796981850298,0,0,0,0,1,0,0,0,0,0
0.3682340784429886,0.8243235908127026,0.6379675914472676,0.874908075116257,0.9520752827780766,25,M,0.6631011219801245,0.1486581040210917,0.519904197247595,0.541346452115271,0.07598952165985984,0.2762023740607974,0.8933464233176803,0.38119650419261497,0.2276802180709281,0.022890780106158082,0,0,0,1,0,0,0,0,1,0
0.2576392919065901,0.8196292293351765,0.5028771810906896,0.3709733277196875,0.1735851050396553,49,F,0.5641260774615312,0.020320359470578864,0.9791626222415438,0.5180814057935307,0.005916721873571729,0.731342264692112,0.22341434827446938,0.6696378812223219,0.34837647162673824,0.06238785690122195,0,0,0,1,1,0,0,1,1,0
0.07016071375900057,0.4147526315670004,0.34766922430704783,0.9823970256374032,0.04638871298160885,45,M,0.2793413482811472,0.15193221496820097,0.1100424759274713,0.235691901751106,0.7251018418312419,0.5442626086204005,0.8323019275380488,0.07760008683463726,0.8677540226393526,0.0725766325291971,0,0,0,0,1,0,0,0,0,0
0.6078435768350734,0.18059638207273931,0.8021019793899725,0.4832609281745037,0.10379101337471963,36,F,0.5633203630609324,0.595504108206827,0.750695817368539,0.5517152639089021,0.6161129177900141,0.5754782877198877,0.23816135455704446,0.35132274740639513,0.11608767555192323,0.9684847560301961,0,0,0,0,0,0,0,1,0,0
0.5725135609575113,0.6343807061343285,0.8190931009004482,0.7358495226536051,0.23842516367474398,39,F,0.9730664778710175,0.5059965211484745,0.48006071715261456,0.8844386196111553,0.8876010643134913,0.20995279740096828,0.8003688445263075,0.8163970711133895,0.23796438120521823,0.5487303201423804,0,0,0,0,0,0,1,0,0,0
0.08437141092938716,0.5526676205490336,0.9915884870738999,0.016911982531578218,0.5333802703430309,32,F,0.8652233299694038,0.2739753481749996,0.0040548283306584,0.5041959664869428,0.44441582319214534,0.27471378605342933,0.6532247068030912,0.34002046930695995,0.9798259593886394,0.20655544989467178,0,0,0,0,0,0,0,0,0,0
0.25633945076636455,0.7310524844237186,0.8832959356446994,0.0028716586660818555,0.21566975254904008,38,M,0.952198816273545,0.2912604763114428,0.660908441380991,0.531028011283125,0.42338031053665337,0.6812282839487629,0.22238692768087365,0.662361159630653,0.783026563089372,0.6334558871223354,0,0,0,1,1,0,0,1,0,0
0.29797187386091784,0.8239708957309249,0.6646025865106906,0.06804814287633887,0.5539797532069556,43,F,0.41941124512212224,0.3493742984668373,0.4541535805374728,0.3611394078039678,0.07440444615004782,0.6588368100640766,0.31395722068171084,0.1314549033620679,0.7859481248359433,0.45104666458545095,1,0,0,0,0,0,1,1,1,0
0.29766074738343284,0.9037742457962205,0.6815391625894657,0.30411520440806095,0.6449738610522913,55,M,0.014599618057008601,0.7412399120052799,0.45766467795948385,0.10064201215170054,0.2284217874657164,0.8416189187298556,0.9272269860323514,0.688412157306957,0.5730803545696227,0.3835722307783229,0,0,0,0,1,0,0,0,0,0
0.7049860744328601,0.762773903520095,0.867326766802733,0.16613486761695606,0.40596576045583843,38,F,0.5462116688505377,0.6280538571368286,0.47451577606781825,0.7412821299010489,0.07055113193506213,0.05790429620656301,0.6736093746046945,0.05873048538556558,0.5470232970943198,0.08810014625445695,0,0,0,0,1,0,0,0,0,0
0.8175453946057089,0.06510330154839428,0.6130573251539897,0.3080640621779738,0.9709361193581777,51,F,0.13780564237414838,0.6950713391393946,0.8337406774784587,0.7074376408856202,0.8934666630654711,0.2488026950354575,0.0118394857859212,0.35600616562853615,0.7214369791211706,0.6737793909680526,0,0,0,0,0,0,0,0,0,0
0.27779623294556655,0.7079631105340141,0.781408855652906,0.018203069994554788,0.9382943668529421,31,M,0.9761387741515353,0.8131145197085782,0.3864378207713599,0.9922026984311877,0.9568739701216291,0.12340085098715614,0.9574309594130972,0.9050923839972137,0.35925420262905383,0.9268366870448388,0,0,0,0,0,0,0,0,0,0
0.27963729278059046,0.6192948015106238,0.6296866129303026,0.8483551261749929,0.24751148566710268,48,M,0.982534375641934,0.061826614967110394,0.8906392855350903,0.9872291314549534,0.4086224163498543,0.9651886904053438,0.0126899803020033,0.9882354220525467,0.5982880615666542,0.060813080685140464,0,0,0,0,0,0,1,0,0,0
0.32284028546008714,0.09286507618313633,0.3961312715105496,0.30519606826676104,0.019170809362610286,50,M,0.846793827406429,0.513743265540778,0.9617462347972633,0.10141068017864763,0.9322223335335732,0.8542405459126482,0.7720981319655592,0.8400361637685005,0.34392038324693264,0.3612577832373819,0,0,0,0,0,0,0,0,0,0
0.6370237011415821,0.9039023654448658,0.027180560131231934,0.5703269497668921,0.5519432558002245,19,M,0.007119942681619196,0.06883050992451678,0.05672297293319839,0.9801360445179962,0.7377118637279498,0.5960236361348995,0.5297055087244967,0.12829712074510424,0.6835469147709198,0.6978282705376921,0,0,0,0,1,0,0,1,0,0
0.4874503932417189,0.9921026920131858,0.2041124389082336,0.16106683932528576,0.47713219780427407,32,F,0.4133161956195419,0.9826929803083466,0.17842039155879785,0.7661828257055571,0.9879668880560657,0.03640195919189926,0.8755228630612576,0.7677249826357031,0.5553897071581018,0.1999724652404401,1,0,0,1,0,0,1,0,0,0
0.9019750860087616,0.2710160552398717,0.6174709513893492,0.13319818115046367,0.22958501234861284,46,F,0.9383678842382903,0.91236806526724,0.9210597846134102,0.2946281787628865,0.33062623637068567,0.8579017868617899,0.3389498943616025,0.658752027080776,0.6618987115249688,0.09676555861376013,0,0,0,0,0,0,0,0,0,0
0.5278519805790532,0.03853379919443367,0.3222710013472,0.3633909262449492,0.16433490724199418,42,M,0.8560153692016849,0.23756909886877653,0.47977651504978824,0.9024894190439985,0.28277289659789717,0.021400760286438558,0.6279404458846207,0.47338489264770445,0.024460722900056853,0.44811777985097523,1,1,0,1,0,0,0,0,0,0
0.15099763837871305,0.8758115486911833,0.7174553835100954,0.6596216661565282,0.09543117855571437,51,M,0.5666027701015579,0.9867864542743494,0.5639586415229008,0.2239837794069841,0.7838018352886776,0.18117671772408828,0.6560232465634295,0.8212926275399229,0.9668126021293496,0.15940779830543106,0,0,0,0,1,0,0,0,0,0
0.7892394476761633,0.90707120532704,0.7701019255691625,0.9185048606147778,0.022432778066828862,29,F,0.5081981038806672,0.7129397830243764,0.42468331664898906,0.18559902022008523,0.48544335733052646,0.17939191661145382,0.16061378912953206,0.3711024269835079,0.4741482277969047,0.27789274212182746,1,0,0,0,0,0,0,1,0,0
0.5496506610017788,0.8117703627661951,0.6080665386693543,0.0864921425408336,0.7353801131065816,59,M,0.19800255024927527,0.7325293642300071,0.8817520624603455,0.22640559048468067,0.18480864237609118,0.9376371424502703,0.1729959750986041,0.23169662146754633,0.06095127743177875,0.5682890439241857,0,0,0,0,1,0,1,0,0,0
0.29676569938980035,0.9078070405268944,0.7131943730166147,0.7730397132019549,0.7694391913953581,59,M,0.5671846581747229,0.590555130486719,0.23626569924003127,0.36847616222224033,0.5712089229784351,0.6235420225769909,0.09488978745552512,0.28505781055339774,0.748613014128399,0.9484972495207299,0,0,0,0,0,0,0,0,0,0
0.09730891231110639,0.7726056132789543,0.7958258394320928,0.9393547629265209,0.7164650659884106,22,M,0.5496721998757992,0.9098470721598573,0.1193437874046811,0.8577327916983143,0.9256238330414105,0.6852906590103505,0.9846484461800541,0.5065126248404732,0.2943197208979794,0.004150160829920813,0,0,0,0,1,0,0,0,0,0
0.37739732099213474,0.5777713212880755,0.768045615124417,0.1972399242355043,0.7843614015368015,18,F,0.46790557119170084,0.5377000225624817,0.8963259082370244,0.9721670800711408,0.6222683958194777,0.5239289255102578,0.39328406429456897,0.4792116187501009,0.9265969425635975,0.10148337374949923,0,0,0,0,1,0,0,0,0,0
0.613422578671806,0.19475930708676936,0.15857079899886428,0.10038978102891027,0.9046148028465476,30,M,0.031698165143124735,0.351710173589749,0.5066010777196632,0.9039977607990239,0.16068158958594336,0.04858737029770399,0.9849707456537801,0.1020191778296049,0.029275046629854473,0.47295148413830024,0,0,0,0,1,0,0,0,0,0
0.8273259220664465,0.8179240435391769,0.9834726727228722,0.38528237592154857,0.1853051010525335,43,F,0.8959203099595731,0.06780716349252913,0.30591737757933,0.554516105635714,0.540393596833449,0.6146486274436074,0.09797303756714859,0.9989462831011079,0.06598162855599621,0.5667934135620062,0,0,0,0,0,0,0,0,0,0
0.08093734842806732,0.19452360278931946,0.739980567346921,0.08047859409193348,0.7370967159001364,46,F,0.3921652698216449,0.7044785669373739,0.8751991696142826,0.9546590993684829,0.1170593884498825,0.06608154620294937,0.5308293319501922,0.8311131077200735,0.9170620605494179,0.44359363884041547,1,0,0,0,0,0,0,0,0,0
0.395455978953666,0.08217167737441411,0.6601732895276627,0.45633346581615,0.6973891694974876,28,F,0.40206819143539496,0.8139566607849187,0.9650459655019206,0.9489726346934654,0.4053700615717222,0.5736623377226123,0.6014493167500108,0.8017996226570809,0.3566857094675593,0.99126377543143,0,0,0,0,0,0,0,0,0,0
0.20082535538435586,0.551659291507511,0.6620869434941811,0.2946532572524795,0.5541833129631206,32,F,0.09594574010839418,0.24885689285733004,0.19888684262082557,0.7599710820870527,0.9767074671382912,0.6605415818311428,0.2442325726337291,0.18062176912761507,0.5594694288005894,0.5438358540345872,1,1,0,1,0,0,0,1,1,0
0.9015889813122099,0.8386431313285339,0.19476242992517923,0.11373206047601137,0.03074988150564073,30,M,0.35967112254591493,0.6598517766345258,0.5965235040430462,0.8604702526767085,0.037189158732953476,0.7439106086316116,0.18821525278003592,0.35787926216200994,0.24547173733864824,0.6023582151087727,0,1,1,0,0,0,1,0,0,0
0.13512841653135566,0.13264940742726883,0.7233235740645738,0.7005839260818509,0.6514037342998882,47,M,0.3681655588894096,0.40928573563492154,0.8949306540199025,0.11385695698357312,0.1642301479551237,0.42355012869450936,0.18998644104355433,0.8306955200128403,0.5072577823221108,0.3442244831752561,0,0,0,1,0,0,0,0,0,0
0.9253315408253843,0.43421680981657407,0.38065657945599385,0.29230508682996437,0.7599835007816315,31,M,0.2210269657675218,0.24951805002676253,0.1442357681453299,0.7823543199818467,0.2053700675925365,0.5939191992962926,0.059293525079107345,0.7309129897519724,0.6512170268996367,0.9980791220097137,0,0,0,0,0,0,0,1,0,0
0.7680056052169196,0.23452504037073862,0.21118991688805544,0.06687092896741864,0.2447848995224574,41,M,0.7455513382912288,0.6498905197901522,0.5414428903025831,0.33479304020616296,0.5971645241368349,0.5279759589541546,0.7657633161477015,0.028880554641278255,0.9053467138475649,0.845306704974014,0,0,0,1,0,0,0,0,0,1
0.9591502668554044,0.5584956141644916,0.06232129613168058,0.4790339384506924,0.0681300249127843,24,M,0.764171227645027,0.9238963776917981,0.82184301467817,0.10941748805248375,0.2334814561949421,0.21139852654830527,0.2539885464981684,0.8378830194938682,0.022043326885809567,0.4589042573863745,0,0,0,0,0,0,0,0,0,0
0.13629265902905563,0.4797982990104943,0.3920351617120654,0.5238737271220627,0.0665542902763897,26,M,0.4079770522498005,0.9738937295758313,0.38230741277551117,0.304703042893389,0.2925916880107675,0.3363039715305093,0.1588933916883435,0.6636406074381184,0.41081494907603,0.7678748526035214,0,0,0,1,0,0,0,0,0,0
0.12786881195235955,0.6374111185023046,0.03380937735596112,0.8816694688578998,0.08276850871072527,44,F,0.8759031303601381,0.8688437083071876,0.4144810930439151,0.17407016137647513,0.35919301304542584,0.4876409887076244,0.5564836628979027,0.30973654209167467,0.24983215985543272,0.4800172101287714,1,1,0,0,1,0,0,0,0,0
0.30543079231438786,0.678768502726234,0.9332350378898855,0.05271448258379596,0.340753653923752,44,F,0.058064727239198755,0.5309697100720241,0.7658662771375663,0.4933483437350884,0.42269570111503185,0.033862562178253564,0.8165087004206866,0.128048674058444,0.4836896018455068,0.708453152149747,0,0,0,0,1,0,0,1,0,0
0.21104814184560783,0.36815353919681304,0.793500014001371,0.9036992755392212,0.802578149354336,48,M,0.7066183307890179,0.8816261655049604,0.36481459534183847,0.07306777556518784,0.30784558128335726,0.504206714764919,0.02055290030325485,0.2028580341476255,0.37036408669043064,0.7584855007630638,0,0,0,0,1,0,0,0,0,0
0.20332377528330736,0.3170660118910106,0.33763683482217766,0.6581291363097533,0.7176425259855546,54,M,0.3883118244265078,0.5154869336752633,0.19465127416573613,0.445436275503197,0.8174040856828987,0.05115546853462516,0.7471420485973489,0.9463032940140729,0.9775965260799263,0.9439211466333047,0,0,0,0,0,0,0,0,0,0
0.08363834170124806,0.27661876090166815,0.8108566050189546,0.7856968946081718,0.16097808984547857,46,M,0.7641274316183865,0.3197570576360972,0.23870208259382164,0.57096652927964,0.6554865425523354,0.5146006564752373,0.26418367840586854,0.8554893090792163,0.164785165111884,0.46842489444126123,1,0,0,0,0,0,0,0,0,0
0.7014816636439328,0.8658394271673882,0.44899040327838924,0.5223997372408489,0.6499519106971933,38,M,0.31611256939389687,0.745131490099004,0.6898583010939136,0.9526274697539939,0.7053900806269874,0.694780191548227,0.12792138352323945,0.3608783851134444,0.8040630977606137,0.12699152407291092,0,1,0,0,1,0,1,0,0,0
0.992291434294219,0.4231496307481264,0.12490461559749622,0.6361790804629386,0.14715711002822407,22,M,0.26569010549576777,0.8514441955788011,0.8393900254569351,0.24565156490700701,0.948462274732832,0.7202149561352448,0.3040764735075342,0.7704951398595148,0.16011708327432317,0.4680348403556801,0,0,0,0,0,0,0,0,0,0
0.5244194474736733,0.794388798160379,0.7667211905610013,0.21984974513749134,0.08232429124066087,23,F,0.035932841789681036,0.8821715021320121,0.44265596989115585,0.8442313955393801,0.963620491233587,0.4343358316905699,0.5843431304830639,0.32155871283744053,0.22640948845010245,0.9686409777169332,0,0,0,0,0,0,0,0,1,0
0.6623939897343739,0.3626084952608817,0.8196318344217645,0.2964050158099545,0.9280201727273768,22,M,0.43059136991116,0.612553096886789,0.7326262365157018,0.9541826066125735,0.3062303194760675,0.35016264353652404,0.3566911219372293,0.21298835523781146,0.3152018021572901,0.09428339701340205,0,0,0,0,0,0,0,0,0,0
0.44226496644571056,0.607942522376781,0.4091884404550856,0.7979937815500566,0.2799098450549877,53,M,0.24360738951096872,0.655370849501044,0.12595542374956026,0.3202250379996918,0.8592117678585562,0.2144523333575149,0.09164381272773248,0.18488240856123617,0.7455068691287011,0.8239630625974727,0,0,0,1,1,0,0,0,0,0
0.2662781738019958,0.4674827724879028,0.6919526574180921,0.049386607865965715,0.7165871018698957,58,F,0.7157145316939334,0.5045293066078916,0.598993848115896,0.6083438251491192,0.7236775160065629,0.9177183890795442,0.8716263257233762,0.6388679008329937,0.03919365455283563,0.6236424908595141,0,0,0,0,1,0,0,0,0,0
0.7028876054476012,0.9813187028540261,0.6118854349159573,0.894336958916802,0.7171249528794809,28,F,0.8777973933842407,0.31679159685324576,0.7249127349604656,0.010152949610595763,0.007638670807473713,0.4393755716466785,0.7497283720577667,0.8054309521443253,0.9635677378542896,0.8023920741766767,0,0,0,0,0,0,0,1,1,0
0.9527192839970113,0.6145948226581605,0.1834846573060418,0.10311206260015104,0.2941071621021779,58,F,0.5456895830634246,0.07288956994678408,0.019575952807245667,0.19796275805331698,0.6208047023450205,0.8631619462134773,0.37862078968771473,0.9587354420519117,0.20362581429931437,0.6931711067908438,0,0,0,0,0,0,0,0,0,0
0.6932567013758909,0.08967576390210741,0.34164774532666553,0.2643628381748624,0.4121910308762916,22,F,0.7593985359704047,0.22417550346247406,0.9864845757742893,0.5071296466276504,0.19503257161220988,0.4087877272772945,0.5270699389568789,0.17550049516448696,0.3300070963753572,0.22778904247764475,0,0,0,0,0,0,0,0,0,0
0.8983857480312887,0.9256917042405367,0.519506003587056,0.695769850359565,0.1652604487884174,39,M,0.30300488642553924,0.518907461974874,0.01621478222366113,0.20930361977238865,0.6449532305871736,0.7903195396207828,0.3873143131649269,0.8685566197451886,0.0639658392019492,0.5965296611128799,0,1,0,1,0,0,0,0,0,1
0.12607813449241512,0.6631832477526779,0.26164478370149125,0.10930666586658111,0.6624435832680519,41,F,0.8445430346712264,0.2725355485741692,0.9307941034544548,0.16875560107769372,0.9165351277190916,0.26916517548638585,0.6392565959721244,0.23678809128456113,0.8890676692206491,0.3519832001090608,0,0,0,0,0,0,0,0,0,0
0.23077478085551073,0.016123633630583112,0.010204902455708043,0.4038191651707752,0.852692257449816,19,F,0.3009975307423034,0.6773420664737568,0.8144261022326248,0.053339913673007056,0.03506106409182519,0.2911575410110774,0.8532691524817615,0.2886393100493887,0.9994288231852223,0.689103616659323,0,0,0,0,0,0,0,0,1,0
0.894080068757661,0.9945559749816286,0.38669544441779846,0.24140857089708745,0.30555107309354745,21,F,0.3914416219505471,0.6072219314852522,0.6473026032659168,0.13802763169926036,0.9868732837273452,0.71826848102314,0.28886546745503683,0.49305463453105725,0.25867453227544446,0.8975452177437624,0,0,0,0,1,0,0,1,0,0
0.882485473625098,0.19859699174810985,0.5070615282382281,0.6259081977704491,0.261627592633762,26,M,0.228295196664956,0.7334389868906065,0.9592708308985244,0.43275980771523703,0.4946933130972584,0.8547839659356108,0.7709105794725506,0.5313299022085529,0.7592508181153943,0.4579824381314298,0,0,0,0,0,0,0,0,1,0
0.21999413455538153,0.13056830538730146,0.1557357485365285,0.024189060468137624,0.6264814081983012,20,F,0.4056460001881246,0.17322208902326175,0.311838621958371,0.9510874114701263,0.4678404888989154,0.5249184042327155,0.6162474258115656,0.9328163863201515,0.8158440937061928,0.7605395369983756,0,0,0,0,0,0,0,0,0,1
0.15355499839635567,0.8081649468183362,0.2320481436351054,0.7587148149905433,0.3574350967821981,23,M,0.7320106124418261,0.4400646956659452,0.11179120748039728,0.9634426929004845,0.5060092334134244,0.2591577344596695,0.709456166490312,0.24456758548335555,0.6047075319665778,0.44871013233028856,0,0,0,0,0,0,0,1,0,0
0.2435979685746844,0.4328145083002167,0.13155647154630268,0.5390097821107147,0.4308367067779687,23,F,0.20602354473561035,0.6205611831468043,0.6166504362622013,0.20868896921313618,0.9788375100397141,0.3391366385283193,0.5187105760152384,0.2584337943073427,0.841825067570795,0.602903105015685,0,0,1,0,1,0,1,0,0,0
0.016112125156470203,0.09938114708569812,0.4350280901600113,0.04190253414805267,0.523775664004286,19,F,0.2798049899701285,0.07592874011672834,0.9105510333156049,0.3373488938699739,0.40365027951954313,0.5508008050724755,0.42098027749361777,0.30157460868204133,0.3361186101672543,0.9378990284749922,0,0,0,0,0,0,0,0,0,0
0.778531256488138,0.606730591556073,0.4355841699281253,0.7820220521956169,0.9397775927109927,55,M,0.03201734550075108,0.45871505782807054,0.36029819179919165,0.7539563756063676,0.4641941773580711,0.6496466850176323,0.5961168383194386,0.9188626714070549,0.4242538387830691,0.8889617431504854,1,0,0,0,0,0,1,0,0,0
0.9927646137241681,0.6039405216858097,0.7347393052434156,0.736174455581551,0.298740900413473,47,M,0.0077878790348709925,0.4335342248836088,0.8541483140213377,0.9544200159154204,0.011100146744385975,0.6191139732783008,0.40171503574656353,0.6345016418911168,0.0062727334608992935,0.3778434412893703,0,0,0,0,0,0,0,1,0,0
0.8833389637561174,0.8954208126082035,0.2635037667008153,0.1888161970756448,0.05275635475683482,28,M,0.9981976608912965,0.5296021084208518,0.6229507795758404,0.13616489929950326,0.3928265391026742,0.17773966542404518,0.3834791090490379,0.06482424724871017,0.8528231723170115,0.3079597681487589,0,1,0,0,0,0,0,0,0,0
0.00570111028092557,0.08042816306146039,0.6775524420072858,0.42849619852618603,0.6784824543646661,41,M,0.3908681812263092,0.6807623394313139,0.8864403402528565,0.08248687260815224,0.9971582128426412,0.23964527167037641,0.19508580667226327,0.7823100063460493,0.19133100200026776,0.6318842445163008,0,0,0,0,0,0,0,0,0,0
0.4340329641366175,0.35052313419040115,0.9042758558964265,0.07255915693402193,0.35668948991648,48,M,0.14590217917796744,0.9596714445243432,0.7662444677930653,0.5524418947524135,0.6038985060613502,0.5363651077284792,0.3685686113764036,0.3818588287505593,0.17434696553133,0.9276404106202897,0,0,0,0,0,0,0,0,0,0
0.7743687927569926,0.37292936233150076,0.04009899311230569,0.5731479865544237,0.7589066004996193,31,F,0.3833899451871363,0.37350477150634454,0.6404963324912681,0.6735020966469406,0.671098229490176,0.34522540961807135,0.9650619021859764,0.35377729983273265,0.6753791085879156,0.7654527043221808,0,0,0,0,1,0,0,0,1,0
0.4572987546312275,0.997360872946259,0.5637532359202723,0.937502151298502,0.48736583234230413,46,F,0.8962042280859757,0.9333982246934469,0.23404098498878068,0.6319457463275778,0.7908057208854202,0.5408541663245299,0.14217622681721964,0.1764180447086673,0.6246765418616679,0.21218949424020672,0,0,0,0,1,0,0,0,0,0
0.8938969920574733,0.3310483169373021,0.46221119654247844,0.5945057364177162,0.5365876144706547,30,F,0.707563827036954,0.42037171273710605,0.5520340815064334,0.5883594726331917,0.7669252817239971,0.5192832852688516,0.759247428915294,0.262353553922682,0.42956967782066036,0.8739078364914767,0,0,0,0,0,0,0,0,0,0
0.7803869545875168,0.5739349917118515,0.8752245858040496,0.36120505175632467,0.1320294794345388,31,F,0.7501843798911787,0.2678634645801121,0.33807736145303424,0.7121823755356451,0.2573792339380403,0.25701984471284467,0.4271584098997452,0.561558995841274,0.7404208478578673,0.025331739511129436,1,0,0,0,1,0,0,0,0,0
0.5354976601757248,0.6109443263562782,0.027253368874247896,0.2137855104069788,0.47536421430916387,29,F,0.37776243804649046,0.8545196997816678,0.8118597497773105,0.5474256840590334,0.24250240092747244,0.26089859769739987,0.6780403551923301,0.6775595955282974,0.9788016922932974,0.7476253049793898,0,0,0,0,0,0,0,1,0,0
0.8032517917041604,0.9430936633867645,0.8999984971235182,0.8799305373212002,0.2178972100414993,36,F,0.7080507079656434,0.46902828758923376,0.05885844443103272,0.509456089843333,0.19594770830122388,0.7658219304243556,0.02334940420762366,0.38195891634215406,0.8940475191190396,0.20045613198611067,0,0,0,0,0,0,0,0,0,0
0.6329478561762917,0.5186118863346179,0.9997814443285118,0.2731986379540601,0.0358878168488046,46,M,0.9193024751825442,0.25287294276592187,0.16694502264134115,0.024130083225706755,0.8455054328053078,0.37323087338788963,0.33929533788268607,0.804044678489855,0.5488839703468363,0.4217235147121967,0,0,0,1,0,0,0,0,0,0
0.9362395936507236,0.30146276716067877,0.5018369732236541,0.07711193200601774,0.17985284399850898,41,M,0.377348706990117,0.671141490877537,0.7348875978443028,0.4856783506696759,0.36303300556883844,0.10994554784332389,0.842740733380469,0.15077807255766207,0.22677290002296668,0.8671179099460071,0,0,0,0,0,0,0,0,0,0
0.20042143124878742,0.5038899254300826,0.44383403050471937,0.09414705876992557,0.08586371635782264,39,M,0.943848902802734,0.9887471903539751,0.18002955956024336,0.9286333780767337,0.17327138955221877,0.8433589393555704,0.07209807802970636,0.336583783955805,0.38993495255776944,0.7222778574744934,0,1,0,0,0,0,0,0,0,0
0.06363105487777487,0.8725321036148685,0.024894437699360616,0.03699220257785274,0.17751890096722656,53,F,0.38131015573549143,0.5110364965082934,0.14955843148754755,0.2441830481757551,0.5849297882769865,0.05846552547611539,0.9486552202652621,0.5756403641404094,0.6118768051188574,0.4326839386752268,0,1,0,1,0,0,0,0,0,0
0.4673645721883636,0.8418105291844397,0.23466854670139659,0.5171374666703648,0.5220063987915502,39,M,0.06998526967617869,0.44548615243010725,0.520874639140019,0.6661546992088275,0.6949897994957056,0.8428974062030301,0.3935499095651964,0.6175610615492207,0.6579112387193234,0.4950299384475545,0,1,0,0,0,0,1,0,0,0
0.587900281732176,0.6059017591775891,0.5449621789031596,0.40225340576273194,0.8239649728531407,35,M,0.7550252132746952,0.5113327628082441,0.9010957236234682,0.34300169816259474,0.5300721117845718,0.7543943121974782,0.07567837530740984,0.730449572667626,0.24193046887791103,0.17455451902711006,0,0,0,0,0,0,0,0,1,0
0.5431398564828648,0.8612274895282862,0.9582220854327191,0.39837832733203193,0.35400891667718803,20,M,0.21459884441961252,0.6458955245058169,0.24996316149000064,0.06739234465447086,0.067587026551444,0.5034906466943034,0.563690235316835,0.8842338067279847,0.3726988999160251,0.7917459204248444,0,0,0,0,1,0,0,0,0,0
0.3651360829703363,0.9745129700503935,0.5103231353097901,0.5865146924515486,0.08003507665769172,43,M,0.17336203865714794,0.24922476436887953,0.8135765882168313,0.9699594100655138,0.20395653457705487,0.07014789169087299,0.368573936678545,0.6171399627078668,0.7013268934046069,0.5918449747852571,0,0,0,0,0,0,0,1,0,0
0.43255076174425333,0.19794110489636452,0.5618153841294178,0.591146859966955,0.8816147949208296,23,M,0.5375470101836786,0.6656376845983248,0.23104274237714706,0.31235622961124265,0.3951204899756243,0.8780377338758969,0.10743532996755722,0.5684172386924229,0.18585421177767159,0.48356685575381664,1,0,0,0,0,1,0,1,0,0
0.1223906521041388,0.5020176314994232,0.8879836446152749,0.6014755069537622,0.08745381360522941,19,M,0.6805735060850894,0.5699396821110259,0.5659769977781394,0.45265890598823844,0.5268096507046954,0.5879970417058835,0.22171103841882944,0.82257439068906,0.3054235226343609,0.5664989459661267,0,0,0,0,1,0,0,0,0,0
0.14482548696625808,0.23666480726141104,0.8555577407857232,0.4517142722319295,0.8975482012386752,54,F,0.41907886975891895,0.9006424164076448,0.31294642296683495,0.1378591234504548,0.3512408261188036,0.8067309487500018,0.9680398543874699,0.06836648747376595,0.42390768469103546,0.7872872761166881,0,0,0,0,0,0,1,0,0,0
0.6595534755618645,0.8040180988478057,0.3629226274681694,0.9114051154406916,0.06676501900104803,47,F,0.04682974797339956,0.3517619655644928,0.3404402349144656,0.9536097784448904,0.6313140348941464,0.9358107659610203,0.06993666088328465,0.15197378183768362,0.592115289142801,0.5421741242784909,0,0,0,0,0,0,1,0,0,1
0.9785129365328481,0.8309256016155235,0.4763721530332671,0.8549516449104323,0.5006312020548827,52,F,0.7851073305572678,0.879979311135067,0.7930496676523817,0.009368583963762944,0.008143158790676175,0.28629231211298534,0.820907550718391,0.388292688461082,0.5610446683586092,0.736637509551442,0,0,0,0,1,0,0,0,0,0
